item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
15,iron,,b,a,mismatch,0.2806018004588261,imagebind,muraki2021
16,key,,b,a,mismatch,0.3178877001349222,imagebind,muraki2021
17,nail,,b,a,mismatch,0.25832779629810787,imagebind,muraki2021
18,pen,,b,a,mismatch,0.23135702517792844,imagebind,muraki2021
19,pencil,,b,a,mismatch,0.23114555571863327,imagebind,muraki2021
20,plate,,b,a,mismatch,0.2409044929450309,imagebind,muraki2021
21,salt shaker,,b,a,mismatch,0.21261119770190895,imagebind,muraki2021
22,pair of scissors,,b,a,mismatch,0.315775303536904,imagebind,muraki2021
23,screw,,b,a,mismatch,0.22897849176934804,imagebind,muraki2021
24,wheel,,b,a,mismatch,0.2062521406841782,imagebind,muraki2021
