item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
8,crayon,,b,a,mismatch,0.0033314148895442486,imagebind,muraki2021
9,decoration,,b,a,mismatch,0.34921926259994507,imagebind,muraki2021
10,flashlight,,b,a,mismatch,0.3330395519733429,imagebind,muraki2021
11,fire extinguisher,,b,a,mismatch,0.05676935985684395,imagebind,muraki2021
12,glass,,b,a,mismatch,0.825876772403717,imagebind,muraki2021
13,guitar,,b,a,mismatch,0.7055065035820007,imagebind,muraki2021
14,gun,,b,a,mismatch,0.676481306552887,imagebind,muraki2021
15,iron,,b,a,mismatch,0.04809004068374634,imagebind,muraki2021
16,key,,b,a,mismatch,0.21544937789440155,imagebind,muraki2021
17,nail,,b,a,mismatch,0.31853899359703064,imagebind,muraki2021
18,pen,,b,a,mismatch,0.024618584662675858,imagebind,muraki2021
19,pencil,,b,a,mismatch,0.02704036980867386,imagebind,muraki2021
20,plate,,b,a,mismatch,0.9854295253753662,imagebind,muraki2021
21,salt shaker,,b,a,mismatch,0.001165853114798665,imagebind,muraki2021
22,pair of scissors,,b,a,mismatch,0.13575823605060577,imagebind,muraki2021
23,screw,,b,a,mismatch,0.0021092745009809732,imagebind,muraki2021
24,wheel,,b,a,mismatch,0.18819455802440643,imagebind,muraki2021
